time,price,signal,label
1994-09-28,26.0,sell,4.0
1994-09-29,26.38,sell,4.0
1994-09-30,26.5,sell,4.0
1994-10-03,26.5,sell,4.0
1994-10-04,25.25,sell,4.0
1994-12-23,36.0,sell,3.0
1995-01-25,36.75,sell,3.0
1995-09-14,36.5,buy,1.0
1995-09-15,36.5,buy,1.0
1995-10-20,35.75,buy,2.0
1996-01-17,30.75,buy,1.0
1996-01-18,31.0,buy,1.0
1996-10-15,35.0,sell,4.0
1997-02-24,25.31,buy,1.0
1997-02-25,25.25,buy,1.0
1997-02-26,24.81,buy,1.0
1998-09-14,27.38,buy,2.0
1998-09-15,27.5,buy,2.0
1998-10-13,21.0,buy,1.0
1999-02-02,30.5,sell,4.0
1999-02-03,31.25,sell,3.0
2000-01-10,9.88,buy,1.0
2000-05-26,8.06,buy,1.0
2000-10-16,13.56,sell,4.0
2000-10-17,13.44,sell,4.0
2000-10-18,13.88,sell,4.0
2000-10-19,14.5,sell,4.0
2000-10-20,14.75,sell,4.0
2002-03-25,20.3,sell,4.0
2004-05-25,21.78,buy,1.0
2004-05-26,22.25,buy,2.0
2006-05-09,22.98,buy,2.0
2006-05-10,22.74,buy,2.0
2007-06-11,29.5,sell,3.0
2007-06-28,31.16,sell,3.0
2007-06-29,30.59,sell,3.0
2008-05-27,30.78,sell,3.0
2008-05-28,30.54,sell,3.0
2008-08-21,36.54,sell,3.0
2010-01-21,27.06,buy,1.0
2010-01-22,26.82,buy,1.0
2010-01-25,26.96,buy,1.0
2010-01-26,26.75,buy,1.0
2010-01-27,26.44,buy,1.0
2010-04-05,34.29,sell,3.0
2010-04-06,33.96,sell,3.0
2010-12-29,37.23,sell,3.0
2012-09-07,35.04,sell,4.0
2012-09-14,35.43,sell,3.0
2012-09-17,35.13,sell,3.0
2012-09-21,36.02,sell,3.0
2013-05-28,46.08,sell,3.0
2016-04-28,71.4,sell,3.0
2017-05-16,75.26,sell,4.0
2017-09-14,86.8,sell,4.0
2017-09-15,86.64,sell,4.0
2017-09-18,86.73,sell,4.0
2018-06-06,106.3,sell,4.0
2018-06-07,104.7,sell,4.0
2019-03-04,122.03,sell,4.0
2019-03-28,126.67,sell,4.0
2019-04-12,128.66,sell,4.0
2019-06-04,135.92,sell,4.0
2019-06-05,136.98,sell,4.0
2020-10-23,187.54,sell,4.0
2020-10-26,186.42,sell,4.0
2021-05-03,213.47,sell,3.0
2021-05-04,211.98,sell,3.0
2021-08-16,221.96,sell,3.0
2022-06-29,208.33,buy,2.0
2022-10-06,172.74,buy,2.0
2023-07-28,230.04,sell,3.0
2023-11-28,197.83,buy,1.0
